"datum","entries","entries_pos","entries_neg","sumTotal","timeframe_7d","sumTotal_last7d","timeframe_14d","sumTotal_last14d","timeframe_28d","sumTotal_last28d","timeframe_phase2","sumTotal_Phase2","timeframe_phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","pos_anteil","pos_anteil_mean7d","timeframe_all","anteil_pos_all","anteil_pos_14","anteil_pos_28","anteil_pos_phase2","anteil_pos_phase2b","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","entries_diff_last_age","entries_diff_last","type","version","datum_unit","nachweismethode","geoRegion"
2020-07-15,24,1,23,1023,FALSE,0,FALSE,0,FALSE,0,TRUE,881,FALSE,0,155,319,19.86,19.64,4.2,1.31,TRUE,15.3,21.8,18.6,15.6,21.3,37930,63.27,52.36,51.78,2697.07,NA,NA,NA,2322.7,NA,408.65,841.02,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-07-16,24,0,24,1047,FALSE,0,FALSE,0,FALSE,0,TRUE,905,FALSE,0,143,316,20.71,18.57,0,3.1,TRUE,15.3,21.8,18.6,15.6,21.3,37930,63.27,54.6,48.96,2760.35,NA,NA,NA,2385.97,NA,377.01,833.11,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-07-17,27,0,27,1074,FALSE,0,FALSE,0,FALSE,0,TRUE,932,FALSE,0,153,327,19.57,18.14,0,3.57,TRUE,15.3,21.8,18.6,15.6,21.3,37930,71.18,51.6,47.82,2831.53,NA,NA,NA,2457.16,NA,403.37,862.11,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-07-18,12,0,12,1086,FALSE,0,FALSE,0,FALSE,0,TRUE,944,FALSE,0,139,326,18.57,16.79,0,3.57,TRUE,15.3,21.8,18.6,15.6,21.3,37930,31.64,48.96,44.27,2863.17,NA,NA,NA,2488.8,NA,366.46,859.48,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-07-19,8,1,7,1094,FALSE,0,FALSE,0,FALSE,0,TRUE,952,FALSE,0,145,313,17.14,16.86,12.5,2.97,TRUE,15.3,21.8,18.6,15.6,21.3,37930,21.09,45.19,44.45,2884.26,NA,NA,NA,2509.89,NA,382.28,825.2,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-07-20,12,1,11,1106,FALSE,0,FALSE,0,FALSE,0,TRUE,964,FALSE,0,137,307,16.71,15.64,8.3,2.97,TRUE,15.3,21.8,18.6,15.6,21.3,37930,31.64,44.05,41.23,2915.9,NA,NA,NA,2541.52,NA,361.19,809.39,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-07-21,23,0,23,1129,FALSE,0,FALSE,0,FALSE,0,TRUE,987,FALSE,0,130,287,14.43,15.57,0,2.97,TRUE,15.3,21.8,18.6,15.6,21.3,37930,60.64,38.04,41.05,2976.54,NA,NA,NA,2602.16,NA,342.74,756.66,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-07-22,14,0,14,1143,FALSE,0,FALSE,0,FALSE,0,TRUE,1001,FALSE,0,120,275,13.71,15.36,0,5.01,TRUE,15.3,21.8,18.6,15.6,21.3,37930,36.91,36.15,40.5,3013.45,NA,NA,NA,2639.07,NA,316.37,725.02,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-07-23,21,0,21,1164,FALSE,0,FALSE,0,FALSE,0,TRUE,1022,FALSE,0,117,260,13,15,0,3.23,TRUE,15.3,21.8,18.6,15.6,21.3,37930,55.37,34.27,39.55,3068.81,NA,NA,NA,2694.44,NA,308.46,685.47,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-07-24,11,0,11,1175,FALSE,0,FALSE,0,FALSE,0,TRUE,1033,FALSE,0,101,254,11.71,14.57,0,2.04,TRUE,15.3,21.8,18.6,15.6,21.3,37930,29,30.87,38.41,3097.81,NA,NA,NA,2723.44,NA,266.28,669.65,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-07-25,7,1,6,1182,FALSE,0,FALSE,0,FALSE,0,TRUE,1040,FALSE,0,96,235,12.57,14,14.3,2.04,TRUE,15.3,21.8,18.6,15.6,21.3,37930,18.46,33.14,36.91,3116.27,NA,NA,NA,2741.89,NA,253.1,619.56,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-07-26,3,0,3,1185,FALSE,0,FALSE,0,FALSE,0,TRUE,1043,FALSE,0,91,236,13.57,14.14,0,2.04,TRUE,15.3,21.8,18.6,15.6,21.3,37930,7.91,35.78,37.28,3124.18,NA,NA,NA,2749.8,NA,239.92,622.2,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-07-27,3,0,3,1188,FALSE,0,FALSE,0,FALSE,0,TRUE,1046,FALSE,0,82,219,13.29,14.79,0,2.8,TRUE,15.3,21.8,18.6,15.6,21.3,37930,7.91,35.04,38.99,3132.09,NA,NA,NA,2757.71,NA,216.19,577.38,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-07-28,29,0,29,1217,FALSE,0,FALSE,0,FALSE,0,TRUE,1075,FALSE,0,88,218,14.71,15.21,0,3.49,TRUE,15.3,21.8,18.6,15.6,21.3,37930,76.46,38.78,40.1,3208.54,NA,NA,NA,2834.17,NA,232.01,574.74,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-07-29,21,0,21,1238,FALSE,0,FALSE,0,FALSE,0,TRUE,1096,FALSE,0,95,215,14.29,15.14,0,1.44,TRUE,15.3,21.8,18.6,15.6,21.3,37930,55.37,37.67,39.92,3263.91,NA,NA,NA,2889.53,NA,250.46,566.83,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-07-30,19,1,18,1257,FALSE,0,FALSE,0,FALSE,0,TRUE,1115,FALSE,0,93,210,15.29,14.64,5.3,1.44,TRUE,15.3,21.8,18.6,15.6,21.3,37930,50.09,40.31,38.6,3314,NA,NA,NA,2939.63,NA,245.19,553.65,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-07-31,21,1,20,1278,FALSE,0,FALSE,0,FALSE,0,TRUE,1136,FALSE,0,103,204,17.86,14.64,4.8,2.13,TRUE,15.3,21.8,18.6,15.6,21.3,37930,55.37,47.09,38.6,3369.36,NA,NA,NA,2994.99,NA,271.55,537.83,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-01,4,0,4,1282,FALSE,0,FALSE,0,FALSE,0,TRUE,1140,FALSE,0,100,196,17.86,14.86,0,2.61,TRUE,15.3,21.8,18.6,15.6,21.3,37930,10.55,47.09,39.18,3379.91,NA,NA,NA,3005.54,NA,263.64,516.74,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-02,10,0,10,1292,FALSE,0,FALSE,0,FALSE,0,TRUE,1150,FALSE,0,107,198,16.71,15.21,0,2.61,TRUE,15.3,21.8,18.6,15.6,21.3,37930,26.36,44.05,40.1,3406.27,NA,NA,NA,3031.9,NA,282.1,522.01,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-03,21,1,20,1313,FALSE,0,FALSE,0,FALSE,0,TRUE,1171,FALSE,0,125,207,16,15.43,4.8,1.86,TRUE,15.3,21.8,18.6,15.6,21.3,37930,55.37,42.18,40.68,3461.64,NA,NA,NA,3087.27,NA,329.55,545.74,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-04,29,1,28,1342,FALSE,0,FALSE,0,FALSE,0,TRUE,1200,FALSE,0,125,213,14.57,14.86,3.4,1.17,TRUE,15.3,21.8,18.6,15.6,21.3,37930,76.46,38.41,39.18,3538.1,NA,NA,NA,3163.72,NA,329.55,561.56,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-05,13,0,13,1355,FALSE,0,FALSE,0,FALSE,0,TRUE,1213,FALSE,0,117,212,15.43,14,0,1.17,TRUE,15.3,21.8,18.6,15.6,21.3,37930,34.27,40.68,36.91,3572.37,NA,NA,NA,3198,NA,308.46,558.92,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-06,14,0,14,1369,FALSE,0,FALSE,0,FALSE,0,TRUE,1227,FALSE,0,112,205,15.14,13.57,0,2.96,TRUE,15.3,21.8,18.6,15.6,21.3,37930,36.91,39.92,35.78,3609.28,NA,NA,NA,3234.91,NA,295.28,540.47,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-07,11,0,11,1380,FALSE,0,FALSE,0,FALSE,0,TRUE,1238,FALSE,0,102,205,13,13.86,0,2.27,TRUE,15.3,21.8,18.6,15.6,21.3,37930,29,34.27,36.54,3638.28,NA,NA,NA,3263.91,NA,268.92,540.47,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-08,10,0,10,1390,FALSE,0,FALSE,0,FALSE,0,TRUE,1248,FALSE,0,108,208,11.86,14.14,0,1.79,TRUE,15.3,21.8,18.6,15.6,21.3,37930,26.36,31.27,37.28,3664.65,NA,NA,NA,3290.27,NA,284.74,548.38,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-09,8,1,7,1398,FALSE,0,FALSE,0,FALSE,0,TRUE,1256,FALSE,0,106,213,11.29,13.57,12.5,1.79,TRUE,15.3,21.8,18.6,15.6,21.3,37930,21.09,29.77,35.78,3685.74,NA,NA,NA,3311.36,NA,279.46,561.56,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-10,6,0,6,1404,FALSE,0,FALSE,0,FALSE,0,TRUE,1262,FALSE,0,91,216,11.14,12.86,0,1.79,TRUE,15.3,21.8,18.6,15.6,21.3,37930,15.82,29.37,33.9,3701.56,NA,NA,NA,3327.18,NA,239.92,569.47,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-11,21,0,21,1425,FALSE,0,FALSE,0,FALSE,0,TRUE,1283,FALSE,0,83,208,13.14,13,0,1.79,TRUE,15.3,21.8,18.6,15.6,21.3,37930,55.37,34.64,34.27,3756.92,NA,NA,NA,3382.55,NA,218.82,548.38,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-12,9,0,9,1434,FALSE,0,FALSE,0,FALSE,0,TRUE,1292,FALSE,0,79,196,12.86,13.79,0,1.79,TRUE,15.3,21.8,18.6,15.6,21.3,37930,23.73,33.9,36.36,3780.65,NA,NA,NA,3406.27,NA,208.28,516.74,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-13,13,0,13,1447,FALSE,0,FALSE,0,FALSE,0,TRUE,1305,FALSE,0,78,190,12,14.57,0,0,TRUE,15.3,21.8,18.6,15.6,21.3,37930,34.27,31.64,38.41,3814.92,NA,NA,NA,3440.55,NA,205.64,500.92,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-14,25,0,25,1472,FALSE,0,FALSE,0,FALSE,0,TRUE,1330,FALSE,0,92,194,12.71,16.36,0,0,TRUE,15.3,21.8,18.6,15.6,21.3,37930,65.91,33.51,43.13,3880.83,NA,NA,NA,3506.46,NA,242.55,511.47,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-15,8,0,8,1480,FALSE,0,FALSE,0,FALSE,0,TRUE,1338,FALSE,0,90,198,14.14,16.86,0,1.39,TRUE,15.3,21.8,18.6,15.6,21.3,37930,21.09,37.28,44.45,3901.92,NA,NA,NA,3527.55,NA,237.28,522.01,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-16,2,0,2,1482,FALSE,0,FALSE,0,FALSE,0,TRUE,1340,FALSE,0,84,190,16.29,17,0,2.57,TRUE,15.3,21.8,18.6,15.6,21.3,37930,5.27,42.95,44.82,3907.2,NA,NA,NA,3532.82,NA,221.46,500.92,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-17,11,0,11,1493,FALSE,0,FALSE,0,FALSE,0,TRUE,1351,FALSE,0,89,180,18,17.43,0,3.71,TRUE,15.3,21.8,18.6,15.6,21.3,37930,29,47.46,45.95,3936.2,NA,NA,NA,3561.82,NA,234.64,474.56,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-18,31,3,28,1524,FALSE,0,FALSE,0,FALSE,0,TRUE,1382,FALSE,0,99,182,19.57,19.36,9.7,4.11,TRUE,15.3,21.8,18.6,15.6,21.3,37930,81.73,51.6,51.04,4017.93,NA,NA,NA,3643.55,NA,261.01,479.83,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-19,24,2,22,1548,FALSE,0,FALSE,0,FALSE,0,TRUE,1406,FALSE,0,114,193,20.86,21.64,8.3,4.11,TRUE,15.3,21.8,18.6,15.6,21.3,37930,63.27,55,57.05,4081.2,NA,NA,NA,3706.83,NA,300.55,508.83,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-20,25,2,23,1573,FALSE,0,FALSE,0,FALSE,0,TRUE,1431,FALSE,0,126,204,22,24.43,8,4.11,TRUE,15.3,21.8,18.6,15.6,21.3,37930,65.91,58,64.41,4147.11,NA,NA,NA,3772.74,NA,332.19,537.83,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-21,36,1,35,1609,FALSE,0,FALSE,0,FALSE,0,TRUE,1467,FALSE,0,137,229,22.14,25.71,2.8,4.11,TRUE,15.3,21.8,18.6,15.6,21.3,37930,94.91,58.37,67.78,4242.02,NA,NA,NA,3867.65,NA,361.19,603.74,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-22,17,0,17,1626,FALSE,0,FALSE,0,FALSE,0,TRUE,1484,FALSE,0,146,236,24.57,25.79,0,3.33,TRUE,15.3,21.8,18.6,15.6,21.3,37930,44.82,64.78,67.99,4286.84,NA,NA,NA,3912.47,NA,384.92,622.2,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-23,10,0,10,1636,FALSE,0,FALSE,0,FALSE,0,TRUE,1494,FALSE,0,154,238,27,27.86,0,2.49,TRUE,15.3,21.8,18.6,15.6,21.3,37930,26.36,71.18,73.45,4313.21,NA,NA,NA,3938.83,NA,406.01,627.47,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-24,12,0,12,1648,FALSE,0,FALSE,0,FALSE,0,TRUE,1506,FALSE,0,155,244,30.86,28.43,0,1.61,TRUE,15.3,21.8,18.6,15.6,21.3,37930,31.64,81.36,74.95,4344.85,NA,NA,NA,3970.47,NA,408.65,643.29,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-25,48,2,46,1696,FALSE,0,FALSE,0,FALSE,0,TRUE,1554,FALSE,0,172,271,31.86,29.5,4.2,1.54,TRUE,15.3,21.8,18.6,15.6,21.3,37930,126.55,84,77.77,4471.39,NA,NA,NA,4097.02,NA,453.47,714.47,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-26,41,1,40,1737,FALSE,0,FALSE,0,FALSE,0,TRUE,1595,FALSE,0,189,303,30.71,32.79,2.4,1.54,TRUE,15.3,21.8,18.6,15.6,21.3,37930,108.09,80.96,86.45,4579.49,NA,NA,NA,4205.11,NA,498.29,798.84,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-27,52,1,51,1789,FALSE,0,FALSE,0,FALSE,0,TRUE,1647,FALSE,0,216,342,33.71,33.71,1.9,1.54,TRUE,15.3,21.8,18.6,15.6,21.3,37930,137.09,88.87,88.87,4716.58,NA,NA,NA,4342.21,NA,569.47,901.66,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-28,43,1,42,1832,FALSE,0,FALSE,0,FALSE,0,TRUE,1690,FALSE,0,223,360,34.71,35,2.3,1.54,TRUE,15.3,21.8,18.6,15.6,21.3,37930,113.37,91.51,92.28,4829.95,NA,NA,NA,4455.58,NA,587.93,949.12,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-29,9,0,9,1841,FALSE,0,FALSE,0,FALSE,0,TRUE,1699,FALSE,0,215,361,34.43,35.86,0,0.94,TRUE,15.3,21.8,18.6,15.6,21.3,37930,23.73,90.77,94.54,4853.68,NA,NA,NA,4479.3,NA,566.83,951.75,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-30,31,0,31,1872,FALSE,0,FALSE,0,FALSE,0,TRUE,1730,FALSE,0,236,390,38.57,35.5,0,0.6,TRUE,15.3,21.8,18.6,15.6,21.3,37930,81.73,101.69,93.59,4935.41,NA,NA,NA,4561.03,NA,622.2,1028.21,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-08-31,19,0,19,1891,FALSE,0,FALSE,0,FALSE,0,TRUE,1749,FALSE,0,243,398,36.57,37.14,0,0.33,TRUE,15.3,21.8,18.6,15.6,21.3,37930,50.09,96.41,97.92,4985.5,NA,NA,NA,4611.13,NA,640.65,1049.3,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-01,46,0,46,1937,FALSE,0,FALSE,0,FALSE,0,TRUE,1795,FALSE,0,241,413,38.14,38.93,0,0.27,TRUE,15.3,21.8,18.6,15.6,21.3,37930,121.28,100.55,102.64,5106.78,NA,NA,NA,4732.4,NA,635.38,1088.85,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-02,70,0,70,2007,FALSE,0,FALSE,0,FALSE,0,TRUE,1865,FALSE,0,270,459,41,39.14,0,0.27,TRUE,15.3,21.8,18.6,15.6,21.3,37930,184.55,108.09,103.19,5291.33,NA,NA,NA,4916.95,NA,711.84,1210.12,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-03,38,0,38,2045,FALSE,0,FALSE,0,FALSE,0,TRUE,1903,FALSE,0,256,472,37.29,39.14,0,0.27,TRUE,15.3,21.8,18.6,15.6,21.3,37930,100.18,98.31,103.19,5391.51,NA,NA,NA,5017.14,NA,674.93,1244.4,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-04,54,1,53,2099,FALSE,0,FALSE,0,FALSE,0,TRUE,1957,FALSE,0,267,490,39.57,38.79,1.9,0.69,TRUE,15.3,21.8,18.6,15.6,21.3,37930,142.37,104.32,102.27,5533.88,NA,NA,NA,5159.5,NA,703.93,1291.85,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-05,29,0,29,2128,FALSE,0,FALSE,0,FALSE,0,TRUE,1986,FALSE,0,287,502,43.43,41.07,0,0.69,TRUE,15.3,21.8,18.6,15.6,21.3,37930,76.46,114.5,108.28,5610.33,NA,NA,NA,5235.96,NA,756.66,1323.49,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-06,5,0,5,2133,FALSE,0,FALSE,0,FALSE,0,TRUE,1991,FALSE,0,261,497,39.71,40.07,0,1.01,TRUE,15.3,21.8,18.6,15.6,21.3,37930,13.18,104.69,105.64,5623.52,NA,NA,NA,5249.14,NA,688.11,1310.31,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-07,35,1,34,2168,FALSE,0,FALSE,0,FALSE,0,TRUE,2026,FALSE,0,277,520,41.71,39.5,2.9,1.01,TRUE,15.3,21.8,18.6,15.6,21.3,37930,92.28,109.97,104.14,5715.79,NA,NA,NA,5341.42,NA,730.29,1370.95,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-08,73,0,73,2241,FALSE,0,FALSE,0,FALSE,0,TRUE,2099,FALSE,0,304,545,39.43,39.93,0,0.74,TRUE,15.3,21.8,18.6,15.6,21.3,37930,192.46,103.95,105.27,5908.25,NA,NA,NA,5533.88,NA,801.48,1436.86,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-09,44,1,43,2285,FALSE,0,FALSE,0,FALSE,0,TRUE,2143,FALSE,0,278,548,41.14,37.86,2.3,0.74,TRUE,15.3,21.8,18.6,15.6,21.3,37930,116,108.46,99.82,6024.26,NA,NA,NA,5649.88,NA,732.93,1444.77,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-10,52,0,52,2337,FALSE,0,FALSE,0,FALSE,0,TRUE,2195,FALSE,0,292,548,42.86,37.29,0,0.74,TRUE,15.3,21.8,18.6,15.6,21.3,37930,137.09,113,98.31,6161.35,NA,NA,NA,5786.98,NA,769.84,1444.77,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-11,38,0,38,2375,FALSE,0,FALSE,0,FALSE,0,TRUE,2233,FALSE,0,276,543,39.43,35.79,0,0.33,TRUE,15.3,21.8,18.6,15.6,21.3,37930,100.18,103.95,94.36,6261.53,NA,NA,NA,5887.16,NA,727.66,1431.58,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-12,41,0,41,2416,FALSE,0,FALSE,0,FALSE,0,TRUE,2274,FALSE,0,288,575,36.43,35,0,0.6,TRUE,15.3,21.8,18.6,15.6,21.3,37930,108.09,96.05,92.28,6369.63,NA,NA,NA,5995.25,NA,759.29,1515.95,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-13,17,0,17,2433,FALSE,0,FALSE,0,FALSE,0,TRUE,2291,FALSE,0,300,561,36,35.86,0,0.61,TRUE,15.3,21.8,18.6,15.6,21.3,37930,44.82,94.91,94.54,6414.45,NA,NA,NA,6040.07,NA,790.93,1479.04,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-14,11,0,11,2444,FALSE,0,FALSE,0,FALSE,0,TRUE,2302,FALSE,0,276,553,32.86,34.07,0,0.61,TRUE,15.3,21.8,18.6,15.6,21.3,37930,29,86.63,89.82,6443.45,NA,NA,NA,6069.07,NA,727.66,1457.95,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-15,52,1,51,2496,FALSE,0,FALSE,0,FALSE,0,TRUE,2354,FALSE,0,255,559,32.14,33.21,1.9,1.04,TRUE,15.3,21.8,18.6,15.6,21.3,37930,137.09,84.74,87.56,6580.54,NA,NA,NA,6206.17,NA,672.29,1473.77,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-16,41,1,40,2537,FALSE,0,FALSE,0,FALSE,0,TRUE,2395,FALSE,0,252,530,28.86,32.14,2.4,1.84,TRUE,15.3,21.8,18.6,15.6,21.3,37930,108.09,76.09,84.74,6688.64,NA,NA,NA,6314.26,NA,664.38,1397.31,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-17,30,0,30,2567,FALSE,0,FALSE,0,FALSE,0,TRUE,2425,FALSE,0,230,522,28.86,31.79,0,2.69,TRUE,15.3,21.8,18.6,15.6,21.3,37930,79.09,76.09,83.81,6767.73,NA,NA,NA,6393.36,NA,606.38,1376.22,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-18,33,1,32,2600,FALSE,0,FALSE,0,FALSE,0,TRUE,2458,FALSE,0,225,501,28.71,32.14,3,2.69,TRUE,15.3,21.8,18.6,15.6,21.3,37930,87,75.69,84.74,6854.73,NA,NA,NA,6480.36,NA,593.2,1320.85,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-19,18,1,17,2618,FALSE,0,FALSE,0,FALSE,0,TRUE,2476,FALSE,0,202,490,30,30,5.6,3.11,TRUE,15.3,21.8,18.6,15.6,21.3,37930,47.46,79.09,79.09,6902.19,NA,NA,NA,6527.81,NA,532.56,1291.85,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-20,17,1,16,2635,FALSE,0,FALSE,0,FALSE,0,TRUE,2493,FALSE,0,202,502,28.29,30,5.9,2.77,TRUE,15.3,21.8,18.6,15.6,21.3,37930,44.82,74.58,79.09,6947.01,NA,NA,NA,6572.63,NA,532.56,1323.49,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-21,10,0,10,2645,FALSE,0,FALSE,0,FALSE,0,TRUE,2503,FALSE,0,201,477,30.71,29.5,0,3.39,TRUE,15.3,21.8,18.6,15.6,21.3,37930,26.36,80.96,77.77,6973.37,NA,NA,NA,6599,NA,529.92,1257.58,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-22,61,3,58,2706,FALSE,0,FALSE,0,FALSE,0,TRUE,2564,FALSE,0,210,465,32.14,28.21,4.9,3.29,TRUE,15.3,21.8,18.6,15.6,21.3,37930,160.82,84.74,74.37,7134.19,NA,NA,NA,6759.82,NA,553.65,1225.94,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-23,29,0,29,2735,FALSE,0,FALSE,0,FALSE,0,TRUE,2593,FALSE,0,198,450,31.14,27.5,0,2.49,TRUE,15.3,21.8,18.6,15.6,21.3,37930,76.46,82.1,72.5,7210.65,NA,NA,NA,6836.28,NA,522.01,1186.4,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-24,47,2,45,2782,FALSE,0,FALSE,0,FALSE,0,TRUE,2640,FALSE,0,215,445,31.14,28.36,4.3,2.49,TRUE,15.3,21.8,18.6,15.6,21.3,37930,123.91,82.1,74.77,7334.56,NA,NA,NA,6960.19,NA,566.83,1173.21,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-25,43,1,42,2825,FALSE,0,FALSE,0,FALSE,0,TRUE,2683,FALSE,0,225,450,30.29,28.29,2.3,2.49,TRUE,15.3,21.8,18.6,15.6,21.3,37930,113.37,79.86,74.58,7447.93,NA,NA,NA,7073.56,NA,593.2,1186.4,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-26,11,0,11,2836,FALSE,0,FALSE,0,FALSE,0,TRUE,2694,FALSE,0,218,420,26.43,28.43,0,3.04,TRUE,15.3,21.8,18.6,15.6,21.3,37930,29,69.68,74.95,7476.93,NA,NA,NA,7102.56,NA,574.74,1107.3,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-27,17,1,16,2853,FALSE,0,FALSE,0,FALSE,0,TRUE,2711,FALSE,0,218,420,26.71,27.57,5.9,3.04,TRUE,15.3,21.8,18.6,15.6,21.3,37930,44.82,70.42,72.69,7521.75,NA,NA,NA,7147.38,NA,574.74,1107.3,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-28,4,0,4,2857,FALSE,0,FALSE,0,FALSE,0,TRUE,2715,TRUE,4,212,413,26,28.57,0,2.43,TRUE,15.3,21.8,18.6,15.6,21.3,37930,10.55,68.55,75.32,7532.3,NA,NA,NA,7157.92,10.55,558.92,1088.85,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-29,34,3,31,2891,FALSE,0,FALSE,0,FALSE,0,TRUE,2749,TRUE,38,185,395,24.43,27.36,8.8,2.99,TRUE,15.3,21.8,18.6,15.6,21.3,37930,89.64,64.41,72.13,7621.94,NA,NA,NA,7247.56,100.18,487.74,1041.39,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
2020-09-30,31,0,31,2922,FALSE,0,FALSE,0,FALSE,0,TRUE,2780,TRUE,69,187,385,25.71,29.29,0,3.7,TRUE,15.3,21.8,18.6,15.6,21.3,37930,81.73,67.78,77.22,7703.66,NA,NA,NA,7329.29,181.91,493.01,1015.03,1,69,"COVID19Tests","2021-01-15_07-50-56","day","all","OW"
