"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"50 - 59","BL",202035,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202036,0,2,0,0,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202037,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202038,0,2,0,0,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202039,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BL",202040,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202041,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202042,0,2,NA,NA,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202043,0,2,0,0,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202044,0,2,0,0,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202045,0,2,0,0,45905,0,4.36,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202046,1,3,0.1,10,45905,2.18,6.54,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202047,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202048,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202049,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202050,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BL",202051,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","BL",202052,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","BL",202053,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","BL",202101,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","BL",202102,0,3,0,0,45905,0,6.54,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202009,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202010,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202011,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202012,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202013,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202014,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202015,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202016,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202017,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202018,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202019,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202020,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202021,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202022,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202023,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","BS",202024,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202025,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202026,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202027,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202028,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202029,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202030,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202031,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202032,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202033,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202034,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202035,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202036,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202037,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202038,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202039,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","BS",202040,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BS",202041,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BS",202042,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BS",202043,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BS",202044,0,0,NA,NA,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BS",202045,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BS",202046,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BS",202047,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BS",202048,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BS",202049,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BS",202050,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","BS",202051,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","BS",202052,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","BS",202053,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","BS",202101,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","BS",202102,0,0,0,0,27696,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FL",202009,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FL",202010,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FL",202011,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FL",202012,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FL",202013,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FL",202014,0,0,0,0,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FL",202015,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FL",202016,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FL",202017,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FL",202018,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FL",202019,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FL",202020,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FL",202021,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FL",202022,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FL",202023,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FL",202024,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FL",202025,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FL",202026,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FL",202027,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FL",202028,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FL",202029,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FL",202030,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FL",202031,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FL",202032,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FL",202033,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FL",202034,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FL",202035,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FL",202036,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FL",202037,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FL",202038,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FL",202039,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FL",202040,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","FL",202041,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","FL",202042,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","FL",202043,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","FL",202044,0,0,0,0,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","FL",202045,0,0,0,0,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","FL",202046,0,0,0,0,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","FL",202047,0,0,0,0,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","FL",202048,0,0,0,0,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","FL",202049,0,0,0,0,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","FL",202050,0,0,0,0,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","FL",202051,0,0,0,0,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","FL",202052,0,0,0,0,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","FL",202053,0,0,0,0,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","FL",202101,0,0,0,0,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","FL",202102,0,0,NA,NA,6072,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FR",202009,0,0,NA,NA,48107,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FR",202010,0,0,NA,NA,48107,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FR",202011,0,0,NA,NA,48107,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FR",202012,0,0,0,0,48107,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FR",202013,0,0,0,0,48107,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FR",202014,1,1,0.045,4.5,48107,2.08,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FR",202015,0,1,0,0,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FR",202016,0,1,0,0,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FR",202017,0,1,0,0,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FR",202018,0,1,0,0,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FR",202019,0,1,0,0,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FR",202020,0,1,0,0,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FR",202021,0,1,NA,NA,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FR",202022,0,1,NA,NA,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FR",202023,0,1,NA,NA,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","FR",202024,0,1,NA,NA,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FR",202025,0,1,NA,NA,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FR",202026,0,1,NA,NA,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FR",202027,0,1,NA,NA,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FR",202028,0,1,NA,NA,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FR",202029,0,1,NA,NA,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FR",202030,0,1,NA,NA,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FR",202031,0,1,NA,NA,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FR",202032,0,1,NA,NA,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FR",202033,0,1,NA,NA,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FR",202034,0,1,NA,NA,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FR",202035,0,1,NA,NA,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FR",202036,0,1,0,0,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","FR",202037,0,1,0,0,48107,0,2.08,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
